# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:TB                    10:EB                 
 2530       8.357848303946e-12       4.025116617449e-13       0.000000000000e+00       0.000000000000e+00      -3.356055235801e-13       0.000000000000e+00       1.199873813509e-16       2.848681557283e-17      -2.631869990546e-18 
 2531       8.333141033018e-12       4.033437843351e-13       0.000000000000e+00       0.000000000000e+00      -3.405433979870e-13       0.000000000000e+00       1.197610815575e-16       2.856623126075e-17      -2.627143733930e-18 
 2532       8.308899998687e-12       4.041420883066e-13       0.000000000000e+00       0.000000000000e+00      -3.455317242350e-13       0.000000000000e+00       1.195352574547e-16       2.864295661517e-17      -2.624132407683e-18 
 2533       8.285127935506e-12       4.049059168734e-13       0.000000000000e+00       0.000000000000e+00      -3.505679155691e-13       0.000000000000e+00       1.193099077341e-16       2.871690316530e-17      -2.622916861017e-18 
 2534       8.261823065087e-12       4.056350580655e-13       0.000000000000e+00       0.000000000000e+00      -3.556494495299e-13       0.000000000000e+00       1.190850313723e-16       2.878807411983e-17      -2.623445076735e-18 
 2535       8.238982470038e-12       4.063294112028e-13       0.000000000000e+00       0.000000000000e+00      -3.607738136487e-13       0.000000000000e+00       1.188606274119e-16       2.885649571748e-17      -2.625631559036e-18 
 2536       8.216603220979e-12       4.069888754853e-13       0.000000000000e+00       0.000000000000e+00      -3.659384873027e-13       0.000000000000e+00       1.186366948880e-16       2.892219429572e-17      -2.629390532518e-18 
 2537       8.194682376526e-12       4.076133499930e-13       0.000000000000e+00       0.000000000000e+00      -3.711409417064e-13       0.000000000000e+00       1.184132328283e-16       2.898519629081e-17      -2.634635941907e-18 
 2538       8.173216983282e-12       4.082027336856e-13       0.000000000000e+00       0.000000000000e+00      -3.763786399040e-13       0.000000000000e+00       1.181902402533e-16       2.904552823795e-17      -2.641281451771e-18 
 2539       8.152204075821e-12       4.087569254030e-13       0.000000000000e+00       0.000000000000e+00      -3.816490367611e-13       0.000000000000e+00       1.179677161759e-16       2.910321677133e-17      -2.649240446250e-18 
 2540       8.131640676676e-12       4.092758238644e-13       0.000000000000e+00       0.000000000000e+00      -3.869495789564e-13       0.000000000000e+00       1.177456596017e-16       2.915828862429e-17      -2.658426028768e-18 
 2541       8.111523796328e-12       4.097593276691e-13       0.000000000000e+00       0.000000000000e+00      -3.922777049739e-13       0.000000000000e+00       1.175240695291e-16       2.921077062939e-17      -2.668751021759e-18 
 2542       8.091850433191e-12       4.102073352959e-13       0.000000000000e+00       0.000000000000e+00      -3.976308450945e-13       0.000000000000e+00       1.173029449488e-16       2.926068971851e-17      -2.680127966388e-18 
 2543       8.072617573601e-12       4.106197451035e-13       0.000000000000e+00       0.000000000000e+00      -4.030064213883e-13       0.000000000000e+00       1.170822848442e-16       2.930807292297e-17      -2.692469122272e-18 
 2544       8.053822191801e-12       4.109964553297e-13       0.000000000000e+00       0.000000000000e+00      -4.084018477059e-13       0.000000000000e+00       1.168620881914e-16       2.935294737361e-17      -2.705686467200e-18 
 2545       8.035461249931e-12       4.113373640923e-13       0.000000000000e+00       0.000000000000e+00      -4.138145296710e-13       0.000000000000e+00       1.166423539588e-16       2.939534030092e-17      -2.719691696855e-18 
 2546       8.017531698014e-12       4.116423693882e-13       0.000000000000e+00       0.000000000000e+00      -4.192418646715e-13       0.000000000000e+00       1.164230811076e-16       2.943527903512e-17      -2.734396224535e-18 
 2547       8.000030473942e-12       4.119113690940e-13       0.000000000000e+00       0.000000000000e+00      -4.246812418522e-13       0.000000000000e+00       1.162042685914e-16       2.947279100629e-17      -2.749711180873e-18 
 2548       7.982954503465e-12       4.121442609656e-13       0.000000000000e+00       0.000000000000e+00      -4.301300421062e-13       0.000000000000e+00       1.159859153564e-16       2.950790374442e-17      -2.765547413561e-18 
 2549       7.966300700177e-12       4.123409426379e-13       0.000000000000e+00       0.000000000000e+00      -4.355856380667e-13       0.000000000000e+00       1.157680203414e-16       2.954064487957e-17      -2.781815487069e-18 
 2550       7.950065965505e-12       4.125013116256e-13       0.000000000000e+00       0.000000000000e+00      -4.410453940992e-13       0.000000000000e+00       1.155505824776e-16       2.957104214195e-17      -2.798425682366e-18 
 2551       7.934247188695e-12       4.126252653222e-13       0.000000000000e+00       0.000000000000e+00      -4.465066662935e-13       0.000000000000e+00       1.153336006887e-16       2.959912336201e-17      -2.815287996643e-18 
 2552       7.918841246798e-12       4.127127010004e-13       0.000000000000e+00       0.000000000000e+00      -4.519668024550e-13       0.000000000000e+00       1.151170738911e-16       2.962491647056e-17      -2.832312143030e-18 
 2553       7.903845004659e-12       4.127635158121e-13       0.000000000000e+00       0.000000000000e+00      -4.574231420973e-13       0.000000000000e+00       1.149010009935e-16       2.964844949886e-17      -2.849407550324e-18 
 2554       7.889255314905e-12       4.127776067883e-13       0.000000000000e+00       0.000000000000e+00      -4.628730164335e-13       0.000000000000e+00       1.146853808971e-16       2.966975057875e-17      -2.866483362704e-18 
 2555       7.875069017929e-12       4.127548708389e-13       0.000000000000e+00       0.000000000000e+00      -4.683137483684e-13       0.000000000000e+00       1.144702124957e-16       2.968884794271e-17      -2.883448439454e-18 
 2556       7.861282941881e-12       4.126952047526e-13       0.000000000000e+00       0.000000000000e+00      -4.737426524905e-13       0.000000000000e+00       1.142554946755e-16       2.970576992399e-17      -2.900211354686e-18 
 2557       7.847893902653e-12       4.125985051973e-13       0.000000000000e+00       0.000000000000e+00      -4.791570350636e-13       0.000000000000e+00       1.140412263150e-16       2.972054495671e-17      -2.916680397058e-18 
 2558       7.834898703867e-12       4.124646687196e-13       0.000000000000e+00       0.000000000000e+00      -4.845541940189e-13       0.000000000000e+00       1.138274062855e-16       2.973320157596e-17      -2.932763569498e-18 
 2559       7.822294136860e-12       4.122935917447e-13       0.000000000000e+00       0.000000000000e+00      -4.899314189467e-13       0.000000000000e+00       1.136140334504e-16       2.974376841790e-17      -2.948368588923e-18 
 2560       7.810076980675e-12       4.120851705767e-13       0.000000000000e+00       0.000000000000e+00      -4.952859910884e-13       0.000000000000e+00       1.134011066658e-16       2.975227421987e-17      -2.963402885963e-18 
 2561       7.798244002048e-12       4.118393013985e-13       0.000000000000e+00       0.000000000000e+00      -5.006151833286e-13       0.000000000000e+00       1.131886247800e-16       2.975874782047e-17      -2.977773604679e-18 
 2562       7.786791955390e-12       4.115558802714e-13       0.000000000000e+00       0.000000000000e+00      -5.059162601866e-13       0.000000000000e+00       1.129765866338e-16       2.976321815970e-17      -2.991387602284e-18 
 2563       7.775717582781e-12       4.112348031353e-13       0.000000000000e+00       0.000000000000e+00      -5.111864778086e-13       0.000000000000e+00       1.127649910605e-16       2.976571427905e-17      -3.004151448869e-18 
 2564       7.765017613952e-12       4.108759658088e-13       0.000000000000e+00       0.000000000000e+00      -5.164230839593e-13       0.000000000000e+00       1.125538368856e-16       2.976626532156e-17      -3.015971427117e-18 
 2565       7.754688766275e-12       4.104792639887e-13       0.000000000000e+00       0.000000000000e+00      -5.216233180143e-13       0.000000000000e+00       1.123431229273e-16       2.976490053199e-17      -3.026753532031e-18 
 2566       7.744727744752e-12       4.100445932504e-13       0.000000000000e+00       0.000000000000e+00      -5.267844109513e-13       0.000000000000e+00       1.121328479957e-16       2.976164925687e-17      -3.036403470650e-18 
 2567       7.735131241995e-12       4.095718490476e-13       0.000000000000e+00       0.000000000000e+00      -5.319035853426e-13       0.000000000000e+00       1.119230108938e-16       2.975654094465e-17      -3.044826661774e-18 
 2568       7.725895938224e-12       4.090609267124e-13       0.000000000000e+00       0.000000000000e+00      -5.369780553466e-13       0.000000000000e+00       1.117136104166e-16       2.974960514574e-17      -3.051928235681e-18 
 2569       7.717018501242e-12       4.085117214549e-13       0.000000000000e+00       0.000000000000e+00      -5.420050266998e-13       0.000000000000e+00       1.115046453516e-16       2.974087151267e-17      -3.057613033852e-18 
 2570       7.708495586434e-12       4.079241283637e-13       0.000000000000e+00       0.000000000000e+00      -5.469816967090e-13       0.000000000000e+00       1.112961144785e-16       2.973036980016e-17      -3.061785608692e-18 
 2571       7.700323836746e-12       4.072980424054e-13       0.000000000000e+00       0.000000000000e+00      -5.519052542427e-13       0.000000000000e+00       1.110880165695e-16       2.971812986526e-17      -3.064350223246e-18 
 2572       7.692499336570e-12       4.066334465583e-13       0.000000000000e+00       0.000000000000e+00      -5.567731256632e-13       0.000000000000e+00       1.108803504540e-16       2.970418068345e-17      -3.065233745128e-18 
 2573       7.685015970015e-12       4.059306767623e-13       0.000000000000e+00       0.000000000000e+00      -5.615837141692e-13       0.000000000000e+00       1.106731152132e-16       2.968854739084e-17      -3.064454471255e-18 
 2574       7.677867053263e-12       4.051901584772e-13       0.000000000000e+00       0.000000000000e+00      -5.663356646462e-13       0.000000000000e+00       1.104663099868e-16       2.967125422539e-17      -3.062053694396e-18 
 2575       7.671045879803e-12       4.044123186878e-13       0.000000000000e+00       0.000000000000e+00      -5.710276181055e-13       0.000000000000e+00       1.102599339081e-16       2.965232550937e-17      -3.058072844694e-18 
 2576       7.664545720408e-12       4.035975859056e-13       0.000000000000e+00       0.000000000000e+00      -5.756582116801e-13       0.000000000000e+00       1.100539861035e-16       2.963178564945e-17      -3.052553489801e-18 
 2577       7.658359823115e-12       4.027463901699e-13       0.000000000000e+00       0.000000000000e+00      -5.802260786216e-13       0.000000000000e+00       1.098484656933e-16       2.960965913682e-17      -3.045537335015e-18 
 2578       7.652481413197e-12       4.018591630497e-13       0.000000000000e+00       0.000000000000e+00      -5.847298482960e-13       0.000000000000e+00       1.096433717910e-16       2.958597054723e-17      -3.037066223416e-18 
 2579       7.646903693146e-12       4.009363376454e-13       0.000000000000e+00       0.000000000000e+00      -5.891681461803e-13       0.000000000000e+00       1.094387035038e-16       2.956074454110e-17      -3.027182136000e-18 
 2580       7.641619842647e-12       3.999783485897e-13       0.000000000000e+00       0.000000000000e+00      -5.935395938591e-13       0.000000000000e+00       1.092344599323e-16       2.953400586362e-17      -3.015927191822e-18 
 2581       7.636623018556e-12       3.989856320498e-13       0.000000000000e+00       0.000000000000e+00      -5.978428090205e-13       0.000000000000e+00       1.090306401705e-16       2.950577934477e-17      -3.003343648123e-18 
