# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:TB                    10:EB                 
 2080       2.802598677869e-11       6.929513339745e-13      -4.997110457174e-34      -4.997110457174e-33      -1.350655686670e-12       5.841582902947e-15       2.955091237940e-16       8.246953415647e-17      -1.559362014737e-18 
 2081       2.796738037993e-11       6.903406823314e-13      -4.947090885000e-34      -4.947090885000e-33      -1.333521149346e-12       5.835167309442e-15       2.948779945791e-16       8.207513770255e-17      -1.410783539183e-18 
 2082       2.790793639688e-11       6.878127413601e-13      -4.866837823439e-34      -4.866837823439e-33      -1.316414936018e-12       5.828739407314e-15       2.942484224921e-16       8.168359682564e-17      -1.262757529393e-18 
 2083       2.784766308496e-11       6.853673529028e-13      -4.758456445427e-34      -4.758456445427e-33      -1.299342435731e-12       5.822299129794e-15       2.936204032224e-16       8.129457764291e-17      -1.115335881181e-18 
 2084       2.778656873741e-11       6.830043574755e-13      -4.624060259462e-34      -4.624060259462e-33      -1.282309057804e-12       5.815846409853e-15       2.929939324214e-16       8.090774496078e-17      -9.685706834948e-19 
 2085       2.772466168543e-11       6.807235942659e-13      -4.465771119706e-34      -4.465771119706e-33      -1.265320231851e-12       5.809381180203e-15       2.923690057024e-16       8.052276227333e-17      -8.225142186470e-19 
 2086       2.766195029811e-11       6.785249011320e-13      -4.285719236082e-34      -4.285719236082e-33      -1.248381407803e-12       5.802903373293e-15       2.917456186406e-16       8.013929176074e-17      -6.772189625432e-19 
 2087       2.759844298260e-11       6.764081145997e-13      -4.086043184374e-34      -4.086043184374e-33      -1.231498055937e-12       5.796412921315e-15       2.911237667728e-16       7.975699428769e-17      -5.327375849111e-19 
 2088       2.753414818404e-11       6.743730698615e-13      -3.868889916329e-34      -3.868889916329e-33      -1.214675666897e-12       5.789909756196e-15       2.905034455975e-16       7.937552940179e-17      -3.891229495294e-19 
 2089       2.746907438571e-11       6.724196007738e-13      -3.636414769752e-34      -3.636414769752e-33      -1.197919751719e-12       5.783393809604e-15       2.898846505748e-16       7.899455533196e-17      -2.464281144565e-19 
 2090       2.740323010901e-11       6.705475398558e-13      -3.390781478611e-34      -3.390781478611e-33      -1.181235841854e-12       5.776865012945e-15       2.892673771266e-16       7.861372898689e-17      -1.047063322597e-19 
 2091       2.733662391354e-11       6.687567182872e-13      -3.134162183132e-34      -3.134162183132e-33      -1.164629489193e-12       5.770323297360e-15       2.886516206361e-16       7.823270595343e-17       3.598894975619e-20 
 2092       2.726926439711e-11       6.670469659064e-13      -2.868737439898e-34      -2.868737439898e-33      -1.148106266093e-12       5.763768593731e-15       2.880373764481e-16       7.785114049501e-17       1.756040893198e-19 
 2093       2.720116019586e-11       6.654181112087e-13      -2.596696231954e-34      -2.596696231954e-33      -1.131671765397e-12       5.757200832675e-15       2.874246398686e-16       7.746868555005e-17       3.140852489644e-19 
 2094       2.713231998423e-11       6.638699813442e-13      -2.320235978902e-34      -2.320235978902e-33      -1.115331600461e-12       5.750619944546e-15       2.868134061653e-16       7.708499273038e-17       4.513783957988e-19 
 2095       2.706275247505e-11       6.624024021162e-13      -2.041562546999e-34      -2.041562546999e-33      -1.099091405178e-12       5.744025859436e-15       2.862036705669e-16       7.669971231967e-17       5.874293012787e-19 
 2096       2.699246641958e-11       6.610151979792e-13      -1.762890259262e-34      -1.762890259262e-33      -1.082956834001e-12       5.737418507171e-15       2.855954282634e-16       7.631249327182e-17       7.221835409775e-19 
 2097       2.692147060755e-11       6.597081920366e-13      -1.486441905563e-34      -1.486441905563e-33      -1.066933561968e-12       5.730797817313e-15       2.849886744061e-16       7.592298320937e-17       8.555864943578e-19 
 2098       2.684977386723e-11       6.584812060398e-13      -1.214448752730e-34      -1.214448752730e-33      -1.051027284726e-12       5.724163719162e-15       2.843834041073e-16       7.553082842197e-17       9.875833445420e-19 
 2099       2.677738506545e-11       6.573340603851e-13      -9.491505546473e-35      -9.491505546473e-34      -1.035243718552e-12       5.717516141749e-15       2.837796124406e-16       7.513567386472e-17       1.118119078084e-18 
 2100       2.670431310764e-11       6.562665741130e-13      -6.927955623530e-35      -6.927955623530e-34      -1.019588600385e-12       5.710855013843e-15       2.831772944402e-16       7.473716315663e-17       1.247138484740e-18 
 2101       2.663056693794e-11       6.552785649053e-13      -4.476405341402e-35      -4.476405341402e-34      -1.004067687841e-12       5.704180263946e-15       2.825764451018e-16       7.433493857905e-17       1.374586157239e-18 
 2102       2.655615553916e-11       6.543698490838e-13      -2.159507456558e-35      -2.159507456558e-34      -9.886867592431e-13       5.697491820294e-15       2.819770593814e-16       7.392864107404e-17       1.500406491055e-18 
 2103       2.648108793291e-11       6.535402416084e-13       0.000000000000e+00       0.000000000000e+00      -9.734516136429e-13       5.690789610858e-15       2.813791321964e-16       7.351791024280e-17       1.624543684177e-18 
 2104       2.640537415759e-11       6.527894101001e-13       1.984019884449e-35       1.984019884449e-34      -9.583674803435e-13       5.684073608899e-15       2.807826587456e-16       7.310247184884e-17       1.746950739948e-18 
 2105       2.632902820992e-11       6.521164358049e-13       3.793310568441e-35       3.793310568441e-34      -9.434372429258e-13       5.677343969997e-15       2.801876354747e-16       7.268240099592e-17       1.867616544498e-18 
 2106       2.625206512399e-11       6.515202495718e-13       5.433370004635e-35       5.433370004635e-34      -9.286632029141e-13       5.670600895976e-15       2.795940591177e-16       7.225786077793e-17       1.986538977238e-18 
 2107       2.617449999521e-11       6.509997775445e-13       6.909718469941e-35       6.909718469941e-34      -9.140476691643e-13       5.663844589433e-15       2.790019263766e-16       7.182901494120e-17       2.103715924916e-18 
 2108       2.609634798034e-11       6.505539411554e-13       8.227898592580e-35       8.227898592580e-34      -8.995929578724e-13       5.657075253740e-15       2.784112339212e-16       7.139602788526e-17       2.219145281627e-18 
 2109       2.601762429761e-11       6.501816571200e-13       9.393475379144e-35       9.393475379144e-34      -8.853013925822e-13       5.650293093045e-15       2.778219783893e-16       7.095906466367e-17       2.332824948832e-18 
 2110       2.593834422677e-11       6.498818374311e-13       1.041203624166e-34       1.041203624166e-33      -8.711753041937e-13       5.643498312270e-15       2.772341563865e-16       7.051829098477e-17       2.444752835372e-18 
 2111       2.585852310916e-11       6.496533893524e-13       1.128919102465e-34       1.128919102465e-33      -8.572170309712e-13       5.636691117115e-15       2.766477644861e-16       7.007387321248e-17       2.554926857483e-18 
 2112       2.577817634780e-11       6.494952154134e-13       1.203057203220e-34       1.203057203220e-33      -8.434289185512e-13       5.629871714060e-15       2.760627992290e-16       6.962597836707e-17       2.663344938809e-18 
 2113       2.569731940746e-11       6.494062134032e-13       1.264183405499e-34       1.264183405499e-33      -8.298133199508e-13       5.623040310361e-15       2.754792571242e-16       6.917477412598e-17       2.770005010421e-18 
 2114       2.561596781472e-11       6.493852763645e-13       1.312865439741e-34       1.312865439741e-33      -8.163725955754e-13       5.616197114055e-15       2.748971346477e-16       6.872042882457e-17       2.874905010829e-18 
 2115       2.553413715808e-11       6.494312925882e-13       1.349673290458e-34       1.349673290459e-33      -8.031091132273e-13       5.609342333960e-15       2.743164282436e-16       6.826311145694e-17       2.978042885998e-18 
 2116       2.545184308797e-11       6.495431456070e-13       1.375179198942e-34       1.375179198942e-33      -7.900252481134e-13       5.602476179674e-15       2.737371343234e-16       6.780299167669e-17       3.079416589361e-18 
 2117       2.536910131691e-11       6.497197141902e-13       1.389957665972e-34       1.389957665972e-33      -7.771233828536e-13       5.595598861579e-15       2.731592492659e-16       6.734023979770e-17       3.179024081841e-18 
 2118       2.528592761950e-11       6.499598723372e-13       1.394585454517e-34       1.394585454517e-33      -7.644059074887e-13       5.588710590840e-15       2.725827694174e-16       6.687502679495e-17       3.276863331855e-18 
 2119       2.520233783255e-11       6.502624892722e-13       1.389641592450e-34       1.389641592450e-33      -7.518752194886e-13       5.581811579405e-15       2.720076910918e-16       6.640752430528e-17       3.372932315340e-18 
 2120       2.511834785513e-11       6.506264294381e-13       1.375707375243e-34       1.375707375243e-33      -7.395337237605e-13       5.574902040010e-15       2.714340105701e-16       6.593790462818e-17       3.467229015760e-18 
 2121       2.503397364866e-11       6.510505524907e-13       1.353366368684e-34       1.353366368684e-33      -7.273838326568e-13       5.567982186173e-15       2.708617241007e-16       6.546634072659e-17       3.559751424125e-18 
 2122       2.494923123697e-11       6.515337132927e-13       1.323204411575e-34       1.323204411575e-33      -7.154279659833e-13       5.561052232201e-15       2.702908278992e-16       6.499300622766e-17       3.650497539006e-18 
 2123       2.486413670638e-11       6.520747619084e-13       1.285809618443e-34       1.285809618443e-33      -7.036685510073e-13       5.554112393191e-15       2.697213181484e-16       6.451807542356e-17       3.739465366549e-18 
 2124       2.477870620575e-11       6.526725435970e-13       1.241772382243e-34       1.241772382243e-33      -6.921080224660e-13       5.547162885024e-15       2.691531909982e-16       6.404172327225e-17       3.826652920489e-18 
 2125       2.469295594663e-11       6.533258988076e-13       1.191685377067e-34       1.191685377067e-33      -6.807488225740e-13       5.540203924375e-15       2.685864425658e-16       6.356412539830e-17       3.912058222166e-18 
 2126       2.460690220322e-11       6.540336631729e-13       1.136143560848e-34       1.136143560848e-33      -6.695934010320e-13       5.533235728706e-15       2.680210689352e-16       6.308545809361e-17       3.995679300544e-18 
 2127       2.452056131256e-11       6.547946675034e-13       1.075744178067e-34       1.075744178067e-33      -6.586442150345e-13       5.526258516273e-15       2.674570661576e-16       6.260589831826e-17       4.077514192217e-18 
 2128       2.443394967451e-11       6.556077377817e-13       1.011086762460e-34       1.011086762460e-33      -6.479037292781e-13       5.519272506122e-15       2.668944302509e-16       6.212562370127e-17       4.157560941434e-18 
 2129       2.434708375189e-11       6.564716951566e-13       9.427731397226e-35       9.427731397226e-34      -6.373744159697e-13       5.512277918095e-15       2.663331572003e-16       6.164481254138e-17       4.235817600107e-18 
 2130       2.425998007050e-11       6.573853559370e-13       8.714074302162e-35       8.714074302162e-34      -6.270587548343e-13       5.505274972826e-15       2.657732429576e-16       6.116364380786e-17       4.312282227829e-18 
 2131       2.417265521926e-11       6.583475315866e-13       7.975960516755e-35       7.975960516755e-34      -6.169592331235e-13       5.498263891743e-15       2.652146834414e-16       6.068229714127e-17       4.386952891889e-18 
 2132       2.408512585022e-11       6.593570287177e-13       7.219477219136e-35       7.219477219136e-34      -6.070783456233e-13       5.491244897073e-15       2.646574745371e-16       6.020095285426e-17       4.459827667284e-18 
